architecture,seed,forgotten_domain,method,base_method,original_retained_validation_log_loss,method_retained_validation_log_loss,retrained_retained_validation_log_loss,is_identity_map,is_near_identity,ssd_selection_status,ssd_structural_noop,ssd_batch_ratio_upper_bound,original_retained_macro_f1,method_retained_macro_f1,retrained_retained_macro_f1,original_retained_macro_roc_auc,method_retained_macro_roc_auc,retrained_retained_macro_roc_auc,original_forgotten_f1,method_forgotten_f1,retrained_forgotten_f1,original_forgotten_roc_auc,method_forgotten_roc_auc,retrained_forgotten_roc_auc,original_mia_auc,method_mia_auc,retrained_mia_auc,method_abs_mia_auc_gap_from_retrained,method_forgotten_prediction_agreement_with_retrained,method_forgotten_js_divergence_from_retrained,method_forgotten_linear_cka_to_retrained,method_retained_macro_linear_cka_to_retrained,method_forgotten_abs_f1_gap_from_retrained,online_seconds,full_retraining_optimization_seconds,online_speedup_vs_retraining_optimization,selected_parameter_fraction,fisher_cosine_similarity,parameter_change_l2
mlp,42,NF-UNSW-NB15,scrub_r@lr=0.0001,scrub_r,0.13238130402277276,0.38239006710405576,0.1535616351635023,False,False,,,,0.7624766540635614,0.7532649564386169,0.7635205834285116,0.8291335468338991,0.8225479496492888,0.8231769857295514,0.9937733499377335,0.1431637306626129,0.0552395086157144,0.9998552874702499,0.06599830797657523,0.26182185224831406,0.4858873133407028,0.5157694177001095,0.5144855566927022,0.0012838610074072943,0.5121056143360976,0.2761826713338782,0.3538758615221465,0.8363636974030557,0.0879242220468985,55.71634096799971,67.66015835000053,1.2143683015519748,,,0.8272204036088234
mlp,42,NF-UNSW-NB15,scrub_r@lr=0.001,scrub_r,0.13238130402277276,0.20260615228682038,0.1535616351635023,False,False,,,,0.7624766540635614,0.7790738627019799,0.7635205834285116,0.8291335468338991,0.8084448849175706,0.8231769857295514,0.9937733499377335,0.148938352651554,0.0552395086157144,0.9998552874702499,0.47160698663600054,0.26182185224831406,0.4858873133407028,0.5145971362381312,0.5144855566927022,0.00011157954542895254,0.47826708607377755,0.2800720712662913,0.2729610986311457,0.8628452376400264,0.0936988440358396,56.1837036729994,67.66015835000053,1.204266609830431,,,10.36502704949367
mlp,42,NF-ToN-IoT,rollback_repair,rollback_repair,0.0856464302797391,2.497442416716001,0.17822581474774482,False,False,,,,0.8683515734604783,0.0,0.8758548090021264,0.9168649034028912,0.8840402751228856,0.8838824924340091,0.6761485917469823,0.0,0.16889248617293942,0.7366612177632731,0.5635532650504465,0.6755119334851238,0.7812625208364316,0.5540699327670975,0.509675548174597,0.04439438459250045,0.8950263580105432,0.07406158943601475,0.21659680516762037,0.3108058896181976,0.16889248617293942,2.1409015369999906,85.13688417799949,39.76683780483449,,,36.61323426240677
mlp,42,NF-ToN-IoT,ssd_canonical,ssd_canonical,0.0856464302797391,0.0856464302797391,0.17822581474774482,True,True,no_parameters_selected,True,9.21701388888889,0.8683515734604783,0.8683515734604783,0.8758548090021264,0.9168649034028912,0.9168649034028912,0.8838824924340091,0.6761485917469823,0.6761485917469823,0.16889248617293942,0.7366612177632731,0.7366612177632731,0.6755119334851238,0.7812625208364316,0.7812625208364316,0.509675548174597,0.2715869726618345,0.568416227366491,0.09963008833194616,0.7574255437496974,0.8747405066078718,0.5072561055740429,1.1484504440004457,85.13688417799949,74.13196156852759,0.0,0.9791009644861419,0.0
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=1,ssd_canonical,0.0856464302797391,0.6475503693347723,0.17822581474774482,False,False,weights_changed,False,9.21701388888889,0.8683515734604783,0.38755250414103126,0.8758548090021264,0.9168649034028912,0.45867743968828684,0.8838824924340091,0.6761485917469823,0.7348125986869443,0.16889248617293942,0.7366612177632731,0.6546665117136923,0.6755119334851238,0.7812625208364316,0.4308197570058767,0.509675548174597,0.07885579116872032,0.37497134998854,0.11408942696687126,0.23281506065769297,0.4522881801745478,0.5659201125140049,1.1742294610003228,85.13688417799949,72.50446953142499,0.981169824643992,0.9791009644861419,16.21974943111657
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=2,ssd_canonical,0.0856464302797391,0.5566344812950886,0.17822581474774482,False,False,weights_changed,False,9.21701388888889,0.8683515734604783,0.2825793445029193,0.8758548090021264,0.9168649034028912,0.44389343106622975,0.8838824924340091,0.6761485917469823,0.22960873298172452,0.16889248617293942,0.7366612177632731,0.5009257473494513,0.6755119334851238,0.7812625208364316,0.46523142169880294,0.509675548174597,0.0444441264757941,0.7834059133623653,0.05190379628729298,0.1219350517182957,0.3693382833267255,0.060716246808785096,1.1857963500006008,85.13688417799949,71.79722232907561,0.925797340237731,0.9791009644861419,16.131291087996484
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=3,ssd_canonical,0.0856464302797391,0.8994618393927533,0.17822581474774482,False,False,weights_changed,False,9.21701388888889,0.8683515734604783,0.030913332852046,0.8758548090021264,0.9168649034028912,0.3175399430644494,0.8838824924340091,0.6761485917469823,0.5769549027720314,0.16889248617293942,0.7366612177632731,0.7081139978813427,0.6755119334851238,0.7812625208364316,0.40321249301774986,0.509675548174597,0.10646305515684718,0.593972037588815,0.10353658582514084,0.3548059912690569,0.4191146552662304,0.40806241659909204,1.189983921000021,85.13688417799949,71.54456684293132,0.8410615511356949,0.9791009644861419,15.838060917722961
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=5,ssd_canonical,0.0856464302797391,0.3423887515834179,0.17822581474774482,False,False,weights_changed,False,9.21701388888889,0.8683515734604783,0.3772651318136009,0.8758548090021264,0.9168649034028912,0.6011026016604514,0.8838824924340091,0.6761485917469823,0.009843400447427294,0.16889248617293942,0.7366612177632731,0.4393593536941818,0.6755119334851238,0.7812625208364316,0.5076846054919032,0.509675548174597,0.0019909426826938414,0.9041943616777447,0.04616207880645263,0.4218329028203998,0.4845267072759903,0.15904908572551213,1.160471002000122,85.13688417799949,73.36407719905313,0.5467223726020949,0.9791009644861419,13.370103611687778
mlp,42,NF-ToN-IoT,dc_ssd_no_contrast,dc_ssd_no_contrast,0.0856464302797391,0.32999960032237186,0.17822581474774482,False,False,weights_changed,False,,0.8683515734604783,0.6869205524727886,0.8758548090021264,0.9168649034028912,0.8645954999842683,0.8838824924340091,0.6761485917469823,0.5570937857812012,0.16889248617293942,0.7366612177632731,0.6417913972511591,0.6755119334851238,0.7812625208364316,0.6106209775397043,0.509675548174597,0.10094542936510731,0.6009626403850562,0.1063516371340679,0.6051501519445354,0.604735493936358,0.3882012996082618,0.0249375860003056,85.13688417799949,3413.9986194716753,0.5081205131222785,0.9756814706855058,9.773594634732625
mlp,42,NF-ToN-IoT,dc_ssd_no_class_balance,dc_ssd_no_class_balance,0.0856464302797391,0.6722792642421762,0.17822581474774482,False,False,weights_changed,False,,0.8683515734604783,0.3612173995753218,0.8758548090021264,0.9168649034028912,0.40387296819512275,0.8838824924340091,0.6761485917469823,0.8823282496152232,0.16889248617293942,0.7366612177632731,0.7409025720743667,0.6755119334851238,0.7812625208364316,0.35470317090946,0.509675548174597,0.15497237726513702,0.17086866834746733,0.11550298297679079,0.2532360326452269,0.3757303244832512,0.7134357634422838,0.024873070000467123,85.13688417799949,3422.8538807795176,0.9368012239613981,0.6117093178449202,18.757533295440496
mlp,42,NF-ToN-IoT,dc_ssd,dc_ssd,0.0856464302797391,0.32253831604372296,0.17822581474774482,False,False,weights_changed,False,,0.8683515734604783,0.6283528876163637,0.8758548090021264,0.9168649034028912,0.8294780616925458,0.8838824924340091,0.6761485917469823,0.5493427915710412,0.16889248617293942,0.7366612177632731,0.6334430295433314,0.6755119334851238,0.7812625208364316,0.4786270848842513,0.509675548174597,0.031048463290345718,0.5983268393307357,0.12520710957197756,0.4742709358319217,0.6609150049869219,0.38045030539810176,0.024930681999649096,85.13688417799949,3414.944050836548,0.6015652583264681,0.34053591448772125,13.603055899871231
mlp,42,NF-ToN-IoT,scrub_r,scrub_r,0.0856464302797391,0.35155653337666176,0.17822581474774482,False,False,,,,0.8683515734604783,0.8849026382289235,0.8758548090021264,0.9168649034028912,0.956112799792292,0.8838824924340091,0.6761485917469823,0.32620452310717796,0.16889248617293942,0.7366612177632731,0.6103011756884307,0.6755119334851238,0.7812625208364316,0.679532804795015,0.509675548174597,0.16985725662041795,0.8254641301856521,0.05479375072782216,0.641436979387166,0.8308796447812612,0.15731203693423854,45.95365069199943,85.13688417799949,1.8526685670442697,,,0.7181757411672306
mlp,42,NF-ToN-IoT,scrub_r@lr=0.0001,scrub_r,0.0856464302797391,0.17116198235815547,0.17822581474774482,False,False,,,,0.8683515734604783,0.8740990115375352,0.8758548090021264,0.9168649034028912,0.9123948620110847,0.8838824924340091,0.6761485917469823,0.4016355140186916,0.16889248617293942,0.7366612177632731,0.6095717435379119,0.6755119334851238,0.7812625208364316,0.7184517539060282,0.509675548174597,0.20877620573143119,0.7913133165253267,0.06030321165509492,0.6815727185454822,0.8703247081746014,0.23274302784575215,45.850870590999875,85.13688417799949,1.8568215408043116,,,0.1190860209073891
mlp,42,NF-ToN-IoT,scrub_r@lr=0.001,scrub_r,0.0856464302797391,0.30790338033440817,0.17822581474774482,False,False,,,,0.8683515734604783,0.8776602827057527,0.8758548090021264,0.9168649034028912,0.9513770425368254,0.8838824924340091,0.6761485917469823,0.4180650974208807,0.16889248617293942,0.7366612177632731,0.6076673203831592,0.6755119334851238,0.7812625208364316,0.6382842348002857,0.509675548174597,0.1286086866256887,0.7733211093284438,0.054504689466219655,0.5990656511343211,0.7876059730927464,0.2491726112479413,46.15907461699953,85.13688417799949,1.844423548011189,,,1.5808963616103195
mlp,42,NF-BoT-IoT,rollback_repair,rollback_repair,0.14506176319089684,1.9173256883574432,0.2045060954323878,False,False,,,,0.7625613103425074,0.0,0.673987862982941,0.8323847313099882,0.7231472951216067,0.8290574041321054,0.9935193811008951,0.0,0.02535166494476675,0.9901017340419822,0.3545782555788193,0.3459717972119325,0.8387461972292334,0.17867280023878962,0.40035334235572184,0.22168054211693222,0.9867320681891283,0.05522441183451489,0.9352684679762494,0.44489533835232326,0.02535166494476675,1.693123234000268,67.30027126200002,39.7491865391231,,,19.905199872079205
mlp,42,NF-BoT-IoT,ssd_canonical,ssd_canonical,0.14506176319089684,0.14506176319089684,0.2045060954323878,True,True,no_parameters_selected,True,3.3901660280970627,0.7625613103425074,0.7625613103425074,0.673987862982941,0.8323847313099882,0.8323847313099882,0.8290574041321054,0.9935193811008951,0.9935193811008951,0.02535166494476675,0.9901017340419822,0.9901017340419822,0.3459717972119325,0.8387461972292334,0.8387461972292334,0.40035334235572184,0.43839285487351154,0.02621421678996462,0.49394408262985434,0.9099616197033975,0.9105341666834917,0.9681677161561284,3.159129329999814,67.30027126200002,21.303423896863375,0.0,0.7732153944831002,0.0
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=1,ssd_canonical,0.14506176319089684,0.14825650116814912,0.2045060954323878,False,False,weights_changed,False,3.3901660280970627,0.7625613103425074,0.7626686166879594,0.673987862982941,0.8323847313099882,0.8311723818639795,0.8290574041321054,0.9935193811008951,0.9934582278481012,0.02535166494476675,0.9901017340419822,0.9898087006316993,0.3459717972119325,0.8387461972292334,0.8332102924886907,0.40035334235572184,0.4328569501329689,0.026334834351881633,0.49390688710189223,0.9108964493609589,0.908100253572739,0.9681065629033345,3.176392624000073,67.30027126200002,21.187642470107463,0.022537366129222077,0.7732153944831002,0.5554164539963474
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=2,ssd_canonical,0.14506176319089684,0.14533923201284982,0.2045060954323878,False,False,weights_changed,False,3.3901660280970627,0.7625613103425074,0.7624374006262725,0.673987862982941,0.8323847313099882,0.8322228558025966,0.8290574041321054,0.9935193811008951,0.9935193811008951,0.02535166494476675,0.9901017340419822,0.989819885113008,0.3459717972119325,0.8387461972292334,0.8419055539158273,0.40035334235572184,0.4415522115601055,0.02621421678996462,0.49395238058293145,0.9103755256372813,0.9102185649786406,0.9681677161561284,3.2186367220001557,67.30027126200002,20.90955801317573,0.0006472872778627751,0.7732153944831002,0.19531579730111615
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=3,ssd_canonical,0.14506176319089684,0.14506176319089684,0.2045060954323878,True,True,no_parameters_selected,False,3.3901660280970627,0.7625613103425074,0.7625613103425074,0.673987862982941,0.8323847313099882,0.8323847313099882,0.8290574041321054,0.9935193811008951,0.9935193811008951,0.02535166494476675,0.9901017340419822,0.9901017340419822,0.3459717972119325,0.8387461972292334,0.8387461972292334,0.40035334235572184,0.43839285487351154,0.02621421678996462,0.49394408262985434,0.9099616197033975,0.9105341666834917,0.9681677161561284,3.2204073070006416,67.30027126200002,20.898061905306257,0.0,0.7732153944831002,0.0
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=5,ssd_canonical,0.14506176319089684,0.14506176319089684,0.2045060954323878,True,True,no_parameters_selected,True,3.3901660280970627,0.7625613103425074,0.7625613103425074,0.673987862982941,0.8323847313099882,0.8323847313099882,0.8290574041321054,0.9935193811008951,0.9935193811008951,0.02535166494476675,0.9901017340419822,0.9901017340419822,0.3459717972119325,0.8387461972292334,0.8387461972292334,0.40035334235572184,0.43839285487351154,0.02621421678996462,0.49394408262985434,0.9099616197033975,0.9105341666834917,0.9681677161561284,3.1687391989999014,67.30027126200002,21.238816777108365,0.0,0.7732153944831002,0.0
mlp,42,NF-BoT-IoT,dc_ssd_no_contrast,dc_ssd_no_contrast,0.14506176319089684,0.23248651200890078,0.2045060954323878,False,False,weights_changed,False,,0.7625613103425074,0.5427091720919273,0.673987862982941,0.8323847313099882,0.7815761534722542,0.8290574041321054,0.9935193811008951,0.8333881192768255,0.02535166494476675,0.9901017340419822,0.6982158515416689,0.3459717972119325,0.8387461972292334,0.3328766986874355,0.40035334235572184,0.06747664366828632,0.2979253779350273,0.17501043116627485,0.9334754066888435,0.7727368455942071,0.8080364543320588,0.02474064499983797,67.30027126200002,2720.2310716814695,0.2204895845592562,0.39592262570465575,6.676046556289087
mlp,42,NF-BoT-IoT,dc_ssd_no_class_balance,dc_ssd_no_class_balance,0.14506176319089684,0.1457389387127483,0.2045060954323878,False,False,weights_changed,False,,0.7625613103425074,0.7623275695453761,0.673987862982941,0.8323847313099882,0.8188094482218654,0.8290574041321054,0.9935193811008951,0.9934992608193767,0.02535166494476675,0.9901017340419822,0.9882339256634635,0.3459717972119325,0.8387461972292334,0.8230833179509526,0.40035334235572184,0.42272997559523073,0.02625442264393696,0.4939266912867987,0.9074204581501275,0.910887448997907,0.96814759587461,0.018011051999565098,67.30027126200002,3736.609680746304,0.005943274096740026,0.49422239232965437,0.7809234944181394
mlp,42,NF-BoT-IoT,dc_ssd,dc_ssd,0.14506176319089684,0.26922724255539765,0.2045060954323878,False,False,weights_changed,False,,0.7625613103425074,0.3678211182129127,0.673987862982941,0.8323847313099882,0.7734282386871048,0.8290574041321054,0.9935193811008951,0.01311947522099116,0.02535166494476675,0.9901017340419822,0.4429557899822838,0.3459717972119325,0.8387461972292334,0.3046865332233215,0.40035334235572184,0.09566680913240033,0.9892650369893856,0.015055556964162336,0.9249341392243801,0.724292918787011,0.01223218972377559,0.024196818000746134,67.30027126200002,2781.3686601240192,0.2786277509709309,0.2108866284069234,9.485239061057408
mlp,42,NF-BoT-IoT,scrub_r,scrub_r,0.14506176319089684,0.25525119433352045,0.2045060954323878,False,False,,,,0.7625613103425074,0.7659302942835975,0.673987862982941,0.8323847313099882,0.8218700383925363,0.8290574041321054,0.9935193811008951,0.03992267939563691,0.02535166494476675,0.9901017340419822,0.20385898158586996,0.3459717972119325,0.8387461972292334,0.37027812370484187,0.40035334235572184,0.030075218650879976,0.9758362817626246,0.05727037249893185,0.876360842164997,0.6027046198154907,0.014571014450870157,57.10029636299987,67.30027126200002,1.1786326087373793,,,5.304685016876721
mlp,42,NF-BoT-IoT,scrub_r@lr=0.0001,scrub_r,0.14506176319089684,0.2720776461997825,0.2045060954323878,False,False,,,,0.7625613103425074,0.780170070351249,0.673987862982941,0.8323847313099882,0.8577062392088944,0.8290574041321054,0.9935193811008951,0.031231421663826246,0.02535166494476675,0.9901017340419822,0.03127069129042072,0.3459717972119325,0.8387461972292334,0.1392223447958811,0.40035334235572184,0.2611309975598407,0.9811434544869733,0.054910511070348805,0.6286904226414045,0.8146364376261165,0.005879756719059496,57.21640621200004,67.30027126200002,1.1762407973097249,,,0.875707016169053
mlp,42,NF-BoT-IoT,scrub_r@lr=0.001,scrub_r,0.14506176319089684,0.218296517407527,0.2045060954323878,False,False,,,,0.7625613103425074,0.7381502531165282,0.673987862982941,0.8323847313099882,0.7496195423668829,0.8290574041321054,0.9935193811008951,0.3650422822546149,0.02535166494476675,0.9901017340419822,0.3872134535888764,0.3459717972119325,0.8387461972292334,0.2451959116967677,0.40035334235572184,0.15515743065895415,0.7728771309102606,0.07899602951758825,0.3685765281240574,0.6863214541328883,0.3396906173098481,56.727242573000694,67.30027126200002,1.1863836176312148,,,10.898356030870652
mlp,42,NF-CSE-CIC-IDS2018,rollback_repair,rollback_repair,0.044722911438605954,5.796402892534641,0.05886884068769772,False,False,,,,0.8878137742618702,0.6649624946369137,0.9697218088048026,0.9088727464251685,0.23740948402350395,0.9548366761166008,0.6177619893428064,0.2476140574123283,0.2647841971639111,0.7606376886964419,0.28552768087156466,0.5121508677108537,0.7509378956175435,0.6814013154524706,0.3889496586571293,0.2924516567953413,0.548502840545043,0.26240407539977423,0.39217940529819706,0.27117382231385956,0.017170139751582797,1.6262448559991753,66.40502489300161,40.83334969394995,,,53.09426864810773
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical,ssd_canonical,0.044722911438605954,0.044722911438605954,0.05886884068769772,True,True,no_parameters_selected,True,3.19626730885009,0.8878137742618702,0.8878137742618702,0.9697218088048026,0.9088727464251685,0.9088727464251685,0.9548366761166008,0.6177619893428064,0.6177619893428064,0.2647841971639111,0.7606376886964419,0.7606376886964419,0.5121508677108537,0.7509378956175435,0.7509378956175435,0.3889496586571293,0.3619882369604142,0.5505958737345692,0.19089017729964905,0.6876208275789519,0.8170161428065444,0.35297779217889524,3.3480895559996497,66.40502489300161,19.833706291997572,0.0,0.9156234664947999,0.0
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,ssd_canonical,0.044722911438605954,0.0642960991820917,0.05886884068769772,False,False,weights_changed,False,3.19626730885009,0.8878137742618702,0.8923895047913457,0.9697218088048026,0.9088727464251685,0.915022070178666,0.9548366761166008,0.6177619893428064,0.6002364465461916,0.2647841971639111,0.7606376886964419,0.6367583757433979,0.5121508677108537,0.7509378956175435,0.6551200662683806,0.3889496586571293,0.26617040761125127,0.5589252915296228,0.13837780374481753,0.6616827417515835,0.7959030194496829,0.33545224938228047,3.4054521580001165,66.40502489300161,19.49962055317746,0.43609509238554783,0.9156234664947999,4.110085682461661
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,ssd_canonical,0.044722911438605954,0.04949063504936301,0.05886884068769772,False,False,weights_changed,False,3.19626730885009,0.8878137742618702,0.8919465170534494,0.9697218088048026,0.9088727464251685,0.9064777808419205,0.9548366761166008,0.6177619893428064,0.622387530995395,0.2647841971639111,0.7606376886964419,0.7493863450268602,0.5121508677108537,0.7509378956175435,0.7484150764495825,0.3889496586571293,0.35946541779245317,0.5503395839562599,0.15418385293037676,0.7072757373070633,0.8254824542064042,0.3576033338314839,3.3990194589996463,66.40502489300161,19.53652389873197,0.04625161821819466,0.9156234664947999,2.403187589367122
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,ssd_canonical,0.044722911438605954,0.04475253865051082,0.05886884068769772,False,False,weights_changed,False,3.19626730885009,0.8878137742618702,0.8878069797312258,0.9697218088048026,0.9088727464251685,0.9086622650588879,0.9548366761166008,0.6177619893428064,0.6177619893428064,0.2647841971639111,0.7606376886964419,0.7579983640478861,0.5121508677108537,0.7509378956175435,0.7618895112842443,0.3889496586571293,0.372939852627115,0.5505958737345692,0.190974894257875,0.6845069839633344,0.8172890439643424,0.35297779217889524,3.3367635799995696,66.40502489300161,19.90102783758212,0.0004707543839002001,0.9156234664947999,0.22312723505946963
