architecture,seed,forgotten_domain,method,device,parameter_count,checkpoint_bytes,original_training_optimizer_steps,original_training_samples_seen,online_optimizer_steps,online_gradient_sample_exposures,online_unique_forget_samples,online_unique_retain_samples,online_selection_inference_samples,online_temporary_storage_bytes,online_seconds,online_optimization_seconds,full_retraining_optimizer_steps,full_retraining_samples_seen,full_retraining_optimization_seconds,full_retraining_validation_seconds,offline_preparation_seconds,offline_preparation_samples,offline_preparation_batches,offline_preparation_storage_bytes,offline_preparation_kind,offline_preparation_wall_seconds,offline_preparation_rss_start_bytes,offline_preparation_rss_peak_bytes,offline_preparation_rss_peak_increment_bytes,offline_preparation_accelerator_start_bytes,offline_preparation_accelerator_peak_bytes,offline_preparation_accelerator_peak_increment_bytes,offline_preparation_accelerator_memory_status,original_training_wall_seconds,original_training_rss_start_bytes,original_training_rss_peak_bytes,original_training_rss_peak_increment_bytes,original_training_accelerator_start_bytes,original_training_accelerator_peak_bytes,original_training_accelerator_peak_increment_bytes,original_training_accelerator_memory_status,online_unlearning_wall_seconds,online_unlearning_rss_start_bytes,online_unlearning_rss_peak_bytes,online_unlearning_rss_peak_increment_bytes,online_unlearning_accelerator_start_bytes,online_unlearning_accelerator_peak_bytes,online_unlearning_accelerator_peak_increment_bytes,online_unlearning_accelerator_memory_status,full_retraining_wall_seconds,full_retraining_rss_start_bytes,full_retraining_rss_peak_bytes,full_retraining_rss_peak_increment_bytes,full_retraining_accelerator_start_bytes,full_retraining_accelerator_peak_bytes,full_retraining_accelerator_peak_increment_bytes,full_retraining_accelerator_memory_status,online_speedup_vs_retraining_optimization,monitor_scope_speedup_vs_retraining,gradient_exposure_reduction_fraction
mlp,42,NF-UNSW-NB15,scrub_r@lr=0.0001,cuda,16994,67976,26580,6793480,11730,922660,96362,243312,310061,271904,55.71634096799971,55.352980192999894,19040,4866240,67.66015835000053,0.16267100000004575,0.0,0,0,0,none,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,55.72217310399992,2329006080,2329010176,4096,18087936,19028480,940544,measured,67.82804466200014,2329292800,2329305088,12288,18087936,18991616,903680,measured,1.2143683015519748,1.2172541177711393,0.810395705924903
mlp,42,NF-UNSW-NB15,scrub_r@lr=0.001,cuda,16994,67976,26580,6793480,11730,922660,96362,243312,310061,271904,56.1837036729994,55.82216184200115,19040,4866240,67.66015835000053,0.16267100000004575,0.0,0,0,0,none,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,56.18941962500048,2329006080,2329296896,290816,18087936,19028480,940544,measured,67.82804466200014,2329292800,2329305088,12288,18087936,18991616,903680,measured,1.204266609830431,1.2071319674535534,0.810395705924903
mlp,42,NF-ToN-IoT,rollback_repair,cuda,16994,67976,26580,6793480,594,151418,0,132702,0,271904,2.1409015369999906,2.1389131840005575,23700,6056680,85.13688417799949,0.19562324000071385,,0,0,271904,domain update trace; incremental tracing time not separately measured,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,2.1804788209992694,2389667840,2389676032,8192,18087936,18989568,901632,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,39.76683780483449,39.13718132097791,0.9749998348930438
mlp,42,NF-ToN-IoT,ssd_canonical,cuda,16994,67976,26580,6793480,0,36840,36840,0,0,67976,1.1484504440004457,0.0,23700,6056680,85.13688417799949,0.19562324000071385,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,1.1509034210002937,2389671936,2389676032,4096,18087936,18454528,366592,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,74.13196156852759,74.148528388099,0.9939174597304133
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=1,cuda,16994,67976,26580,6793480,0,36840,36840,0,0,67976,1.1742294610003228,0.0,23700,6056680,85.13688417799949,0.19562324000071385,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,1.1765576599991618,2389671936,2389790720,118784,18087936,18728960,641024,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,72.50446953142499,72.53175758854124,0.9939174597304133
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=2,cuda,16994,67976,26580,6793480,0,36840,36840,0,0,67976,1.1857963500006008,0.0,23700,6056680,85.13688417799949,0.19562324000071385,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,1.188170837999678,2389786624,2389790720,4096,18087936,18704896,616960,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,71.79722232907561,71.82283242001573,0.9939174597304133
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=3,cuda,16994,67976,26580,6793480,0,36840,36840,0,0,67976,1.189983921000021,0.0,23700,6056680,85.13688417799949,0.19562324000071385,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,1.1927667909994852,2389786624,2389790720,4096,18087936,18668032,580096,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,71.54456684293132,71.5460856455362,0.9939174597304133
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=5,cuda,16994,67976,26580,6793480,0,36840,36840,0,0,67976,1.160471002000122,0.0,23700,6056680,85.13688417799949,0.19562324000071385,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,1.1627745380001215,2389786624,2389790720,4096,18087936,18541568,453632,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,73.36407719905313,73.391523631722,0.9939174597304133
mlp,42,NF-ToN-IoT,dc_ssd_no_contrast,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.0249375860003056,0.0,23700,6056680,85.13688417799949,0.19562324000071385,10.572277534000023,339674,5310,271904,class-balanced per-domain Fisher bank,10.572403512000164,2036629504.0,2037440512.0,811008.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,0.027251683999566012,2389786624,2389790720,4096,18087936,18514944,427008,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,3413.9986194716753,3131.4686822788476,1.0
mlp,42,NF-ToN-IoT,dc_ssd_no_class_balance,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.024873070000467123,0.0,23700,6056680,85.13688417799949,0.19562324000071385,10.63357546899988,339674,5310,271904,empirical-weighted class-conditional per-domain Fisher bank,10.633692892999534,2037436416.0,2037497856.0,61440.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,0.027144830999532132,2389786624,2389790720,4096,18087936,18712064,624128,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,3422.8538807795176,3143.7954056693675,1.0
mlp,42,NF-ToN-IoT,dc_ssd,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.024930681999649096,0.0,23700,6056680,85.13688417799949,0.19562324000071385,10.572277534000023,339674,5310,271904,class-balanced per-domain Fisher bank,10.572403512000164,2036629504.0,2037440512.0,811008.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,0.027263398000286543,2389786624,2389790720,4096,18087936,18555392,467456,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,3414.944050836548,3130.1232143954917,1.0
mlp,42,NF-ToN-IoT,scrub_r,cuda,16994,67976,26580,6793480,9405,982182,36840,302834,119347,271904,45.95365069199943,45.80536449199917,23700,6056680,85.13688417799949,0.19562324000071385,0.0,0,0,0,none,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,45.959526433000065,2389786624,2389790720,4096,18087936,19028480,940544,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,1.8526685670442697,1.8568031833053422,0.8378349194608268
mlp,42,NF-ToN-IoT,scrub_r@lr=0.0001,cuda,16994,67976,26580,6793480,9405,982182,36840,302834,119347,271904,45.850870590999875,45.708865542999774,23700,6056680,85.13688417799949,0.19562324000071385,0.0,0,0,0,none,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,45.85670999299964,2389786624,2389798912,12288,18087936,19028480,940544,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,1.8568215408043116,1.8609663666893672,0.8378349194608268
mlp,42,NF-ToN-IoT,scrub_r@lr=0.001,cuda,16994,67976,26580,6793480,9405,982182,36840,302834,119347,271904,46.15907461699953,46.009591258999535,23700,6056680,85.13688417799949,0.19562324000071385,0.0,0,0,0,none,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,46.164901118999296,2389794816,2389798912,4096,18087936,19028480,940544,measured,85.33779498400054,2389794816,2389815296,20480,18087936,18991616,903680,measured,1.844423548011189,1.8485427871712592,0.8378349194608268
mlp,42,NF-BoT-IoT,rollback_repair,cuda,16994,67976,26580,6793480,470,119730,0,104839,0,271904,1.693123234000268,1.6911353440000312,18740,4789140,67.30027126200002,0.1335889580004732,,0,0,271904,domain update trace; incremental tracing time not separately measured,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,1.7269027309994271,2389835776,2389839872,4096,18087936,18989568,901632,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,39.7491865391231,39.052017793133054,0.9749996867913655
mlp,42,NF-BoT-IoT,ssd_canonical,cuda,16994,67976,26580,6793480,0,100217,100217,0,0,67976,3.159129329999814,0.0,18740,4789140,67.30027126200002,0.1335889580004732,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.1616648480003278,2389835776,2389839872,4096,18087936,18454528,366592,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,21.303423896863375,21.330229300127485,0.9790741135151614
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=1,cuda,16994,67976,26580,6793480,0,100217,100217,0,0,67976,3.176392624000073,0.0,18740,4789140,67.30027126200002,0.1335889580004732,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.1789357190000374,2389835776,2389848064,12288,18087936,18454528,366592,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,21.187642470107463,21.214344088471613,0.9790741135151614
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=2,cuda,16994,67976,26580,6793480,0,100217,100217,0,0,67976,3.2186367220001557,0.0,18740,4789140,67.30027126200002,0.1335889580004732,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.2211458320007296,2389843968,2389848064,4096,18087936,18454528,366592,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,20.90955801317573,20.936349887676997,0.9790741135151614
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=3,cuda,16994,67976,26580,6793480,0,100217,100217,0,0,67976,3.2204073070006416,0.0,18740,4789140,67.30027126200002,0.1335889580004732,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.222944398999971,2389843968,2389848064,4096,18087936,18454528,366592,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,20.898061905306257,20.924666338930628,0.9790741135151614
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=5,cuda,16994,67976,26580,6793480,0,100217,100217,0,0,67976,3.1687391989999014,0.0,18740,4789140,67.30027126200002,0.1335889580004732,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.171238376000474,2389843968,2389848064,4096,18087936,18454528,366592,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,21.238816777108365,21.26583630179607,0.9790741135151614
mlp,42,NF-BoT-IoT,dc_ssd_no_contrast,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.02474064499983797,0.0,18740,4789140,67.30027126200002,0.1335889580004732,10.572277534000023,339674,5310,271904,class-balanced per-domain Fisher bank,10.572403512000164,2036629504.0,2037440512.0,811008.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,0.02725097399979859,2389843968,2389848064,4096,18087936,18454528,366592,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,2720.2310716814695,2474.7385608491695,1.0
mlp,42,NF-BoT-IoT,dc_ssd_no_class_balance,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.018011051999565098,0.0,18740,4789140,67.30027126200002,0.1335889580004732,10.63357546899988,339674,5310,271904,empirical-weighted class-conditional per-domain Fisher bank,10.633692892999534,2037436416.0,2037497856.0,61440.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,0.020724446999338397,2389843968,2389848064,4096,18087936,18454528,366592,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,3736.609680746304,3254.0813359291374,1.0
mlp,42,NF-BoT-IoT,dc_ssd,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.024196818000746134,0.0,18740,4789140,67.30027126200002,0.1335889580004732,10.572277534000023,339674,5310,271904,class-balanced per-domain Fisher bank,10.572403512000164,2036629504.0,2037440512.0,811008.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,0.026704897999479726,2389843968,2389848064,4096,18087936,18454528,366592,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,2781.3686601240192,2525.343335118283,1.0
mlp,42,NF-BoT-IoT,scrub_r,cuda,16994,67976,26580,6793480,11880,918805,100217,239457,330351,271904,57.10029636299987,56.70971988899964,18740,4789140,67.30027126200002,0.1335889580004732,0.0,0,0,0,none,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,57.10606249299963,2389843968,2389848064,4096,18087936,19028480,940544,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,1.1786326087373793,1.180943550192534,0.8081482270303227
mlp,42,NF-BoT-IoT,scrub_r@lr=0.0001,cuda,16994,67976,26580,6793480,11880,918805,100217,239457,330351,271904,57.21640621200004,56.82632136400025,18740,4789140,67.30027126200002,0.1335889580004732,0.0,0,0,0,none,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,57.2222211039998,2389843968,2389864448,20480,18087936,19028480,940544,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,1.1762407973097249,1.1785462863357072,0.8081482270303227
mlp,42,NF-BoT-IoT,scrub_r@lr=0.001,cuda,16994,67976,26580,6793480,11880,918805,100217,239457,330351,271904,56.727242573000694,56.35119812699941,18740,4789140,67.30027126200002,0.1335889580004732,0.0,0,0,0,none,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,56.73299692399996,2389860352,2389864448,4096,18087936,19028480,940544,measured,67.4390361779997,2389860352,2389872640,12288,18087936,18991616,903680,measured,1.1863836176312148,1.1887092139401985,0.8081482270303227
mlp,42,NF-CSE-CIC-IDS2018,rollback_repair,cuda,16994,67976,26580,6793480,458,116710,0,101958,0,271904,1.6262448559991753,1.624275375000252,18260,4668380,66.40502489300161,0.15147760899981222,,0,0,271904,domain update trace; incremental tracing time not separately measured,,,,,,,,not_measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,1.6584019869997064,2393575424,2393579520,4096,18087936,18989568,901632,measured,66.56176548699932,2393604096,2393616384,12288,18087936,18991616,903680,measured,40.83334969394995,40.1360864306605,0.9749998928964652
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical,cuda,16994,67976,26580,6793480,0,106255,106255,0,0,67976,3.3480895559996497,0.0,18260,4668380,66.40502489300161,0.15147760899981222,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.350584110999989,2393575424,2393579520,4096,18087936,18454528,366592,measured,66.56176548699932,2393604096,2393616384,12288,18087936,18991616,903680,measured,19.833706291997572,19.865719910888558,0.9772394278100754
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,cuda,16994,67976,26580,6793480,0,106255,106255,0,0,67976,3.4054521580001165,0.0,18260,4668380,66.40502489300161,0.15147760899981222,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.407953692000774,2393575424,2393579520,4096,18087936,18484224,396288,measured,66.56176548699932,2393604096,2393616384,12288,18087936,18991616,903680,measured,19.49962055317746,19.531299865733093,0.9772394278100754
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,cuda,16994,67976,26580,6793480,0,106255,106255,0,0,67976,3.3990194589996463,0.0,18260,4668380,66.40502489300161,0.15147760899981222,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.4015384190006444,2393575424,2393579520,4096,18087936,18454528,366592,measured,66.56176548699932,2393604096,2393616384,12288,18087936,18991616,903680,measured,19.53652389873197,19.56813573387622,0.9772394278100754
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,cuda,16994,67976,26580,6793480,0,106255,106255,0,0,67976,3.3367635799995696,0.0,18260,4668380,66.40502489300161,0.15147760899981222,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.3392453009992096,2393575424,2393587712,12288,18087936,18454528,366592,measured,66.56176548699932,2393604096,2393616384,12288,18087936,18991616,903680,measured,19.90102783758212,19.933176357868017,0.9772394278100754
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,cuda,16994,67976,26580,6793480,0,106255,106255,0,0,67976,3.2814189290002105,0.0,18260,4668380,66.40502489300161,0.15147760899981222,10.470179566999832,339674,5309,67976,full-training Fisher cache,10.472967857000185,1972998144.0,2036629504.0,63631360.0,18087936.0,18436608.0,348672.0,measured,111.38146764900011,1927950336,1973936128,45985792,0,19344896,19344896,measured,3.28391098999964,2393583616,2393587712,4096,18087936,18454528,366592,measured,66.56176548699932,2393604096,2393616384,12288,18087936,18991616,903680,measured,20.236680024648372,20.269052873143377,0.9772394278100754
