architecture,seed,forgotten_domain,method,device,parameter_count,checkpoint_bytes,original_training_optimizer_steps,original_training_samples_seen,online_optimizer_steps,online_gradient_sample_exposures,online_unique_forget_samples,online_unique_retain_samples,online_selection_inference_samples,online_temporary_storage_bytes,online_seconds,online_optimization_seconds,full_retraining_optimizer_steps,full_retraining_samples_seen,full_retraining_optimization_seconds,full_retraining_validation_seconds,offline_preparation_seconds,offline_preparation_samples,offline_preparation_batches,offline_preparation_storage_bytes,offline_preparation_kind,offline_preparation_wall_seconds,offline_preparation_rss_start_bytes,offline_preparation_rss_peak_bytes,offline_preparation_rss_peak_increment_bytes,offline_preparation_accelerator_start_bytes,offline_preparation_accelerator_peak_bytes,offline_preparation_accelerator_peak_increment_bytes,offline_preparation_accelerator_memory_status,original_training_wall_seconds,original_training_rss_start_bytes,original_training_rss_peak_bytes,original_training_rss_peak_increment_bytes,original_training_accelerator_start_bytes,original_training_accelerator_peak_bytes,original_training_accelerator_peak_increment_bytes,original_training_accelerator_memory_status,online_unlearning_wall_seconds,online_unlearning_rss_start_bytes,online_unlearning_rss_peak_bytes,online_unlearning_rss_peak_increment_bytes,online_unlearning_accelerator_start_bytes,online_unlearning_accelerator_peak_bytes,online_unlearning_accelerator_peak_increment_bytes,online_unlearning_accelerator_memory_status,full_retraining_wall_seconds,full_retraining_rss_start_bytes,full_retraining_rss_peak_bytes,full_retraining_rss_peak_increment_bytes,full_retraining_accelerator_start_bytes,full_retraining_accelerator_peak_bytes,full_retraining_accelerator_peak_increment_bytes,full_retraining_accelerator_memory_status,online_speedup_vs_retraining_optimization,monitor_scope_speedup_vs_retraining,gradient_exposure_reduction_fraction
mlp,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,cuda,16994,67976,26580,6793480,0,106255,106255,0,0,67976,3.4286061729999346,0.0,18260,4668380,67.19305541399945,0.1494577560001744,10.527136286000086,339674,5309,67976,full-training Fisher cache,10.52980487700006,1831391232.0,1919426560.0,88035328.0,18087936.0,18436608.0,348672.0,measured,112.73868298399998,1549598720,1829146624,279547904,0,19344896,19344896,measured,3.430995077999796,2321580032,2321584128,4096,18087936,18454528,366592,measured,67.34790929000019,2321588224,2321600512,12288,18087936,18991616,903680,measured,19.597775895972152,19.629264326797788,0.9772394278100754
mlp,42,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.023692098000083206,0.0,18260,4668380,67.19305541399945,0.1494577560001744,10.588147320999951,339674,5310,271904,class-balanced per-domain Fisher bank,10.588261701999954,1919496192.0,1920442368.0,946176.0,18087936.0,18436608.0,348672.0,measured,112.73868298399998,1549598720,1829146624,279547904,0,19344896,19344896,measured,0.026136594000035984,2321580032,2321584128,4096,18087936,18454528,366592,measured,67.34790929000019,2321588224,2321600512,12288,18087936,18991616,903680,measured,2836.095621998671,2576.7668614321924,1.0
mlp,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.024077716000192595,0.0,18260,4668380,67.19305541399945,0.1494577560001744,10.681567900000118,339674,5310,271904,empirical-weighted class-conditional per-domain Fisher bank,10.681682185,1920438272.0,1920499712.0,61440.0,18087936.0,18436608.0,348672.0,measured,112.73868298399998,1549598720,1829146624,279547904,0,19344896,19344896,measured,0.02644256499979747,2321580032,2321584128,4096,18087936,18454528,366592,measured,67.34790929000019,2321588224,2321600512,12288,18087936,18991616,903680,measured,2790.6739747848997,2546.9506944774844,1.0
mlp,42,NF-CSE-CIC-IDS2018,dc_ssd,cuda,16994,67976,26580,6793480,0,0,0,0,0,271904,0.024726059999920835,0.0,18260,4668380,67.19305541399945,0.1494577560001744,10.588147320999951,339674,5310,271904,class-balanced per-domain Fisher bank,10.588261701999954,1919496192.0,1920442368.0,946176.0,18087936.0,18436608.0,348672.0,measured,112.73868298399998,1549598720,1829146624,279547904,0,19344896,19344896,measured,0.027087812999980088,2321580032,2321584128,4096,18087936,18454528,366592,measured,67.34790929000019,2321588224,2321600512,12288,18087936,18991616,903680,measured,2717.4994889689087,2486.2807968310212,1.0
mlp,42,NF-CSE-CIC-IDS2018,scrub_r,cuda,16994,67976,26580,6793480,12114,912767,106255,233419,342154,271904,56.9996183369999,56.601258623000376,18260,4668380,67.19305541399945,0.1494577560001744,0.0,0,0,0,none,,,,,,,,not_measured,112.73868298399998,1549598720,1829146624,279547904,0,19344896,19344896,measured,57.0054854949999,2321580032,2321592320,12288,18087936,19027968,940032,measured,67.34790929000019,2321588224,2321600512,12288,18087936,18991616,903680,measured,1.1788334268614344,1.1814285713943695,0.8044788556201509
mlp,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,cuda,16994,67976,26580,6793480,12114,912767,106255,233419,342154,271904,56.69218902299963,56.291069344999414,18260,4668380,67.19305541399945,0.1494577560001744,0.0,0,0,0,none,,,,,,,,not_measured,112.73868298399998,1549598720,1829146624,279547904,0,19344896,19344896,measured,56.698082431999865,2321588224,2321592320,4096,18087936,19027968,940032,measured,67.34790929000019,2321588224,2321600512,12288,18087936,18991616,903680,measured,1.1852259821320303,1.1878339866391965,0.8044788556201509
numerical_feature_transformer,42,NF-UNSW-NB15,rollback_repair,cuda,8770,35080,26580,6793480,476,121656,0,106495,0,140320,3.989641431000109,3.9864514789996974,19040,4866240,162.4466475399986,0.3363985269998011,,0,0,140320,domain update trace; incremental tracing time not separately measured,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,4.024240458999884,2335260672,2335272960,12288,18087936,60339200,42251264,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,40.717104619418656,40.45274152764162,0.975
numerical_feature_transformer,42,NF-UNSW-NB15,ssd_canonical,cuda,8770,35080,26580,6793480,0,96362,96362,0,0,35080,10.531682305999766,0.0,19040,4866240,162.4466475399986,0.3363985269998011,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,10.536227388999578,2335268864,2335277056,8192,18087936,28242432,10154496,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,15.424567777500732,15.450649755619727,0.9801978529624515
numerical_feature_transformer,42,NF-UNSW-NB15,ssd_canonical@alpha=1,cuda,8770,35080,26580,6793480,0,96362,96362,0,0,35080,10.4877853400003,0.0,19040,4866240,162.4466475399986,0.3363985269998011,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,10.492747006999707,2335272960,2335277056,4096,18087936,28242432,10154496,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,15.489127806652261,15.514674948743357,0.9801978529624515
numerical_feature_transformer,42,NF-UNSW-NB15,ssd_canonical@alpha=2,cuda,8770,35080,26580,6793480,0,96362,96362,0,0,35080,10.461690464000185,0.0,19040,4866240,162.4466475399986,0.3363985269998011,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,10.46627381999997,2335272960,2335277056,4096,18087936,28242432,10154496,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,15.527762754881268,15.553917462193882,0.9801978529624515
numerical_feature_transformer,42,NF-UNSW-NB15,ssd_canonical@alpha=3,cuda,8770,35080,26580,6793480,0,96362,96362,0,0,35080,10.538609291000284,0.0,19040,4866240,162.4466475399986,0.3363985269998011,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,10.54361020100032,2335272960,2335277056,4096,18087936,28242432,10154496,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,15.414429271870253,15.439830952547489,0.9801978529624515
numerical_feature_transformer,42,NF-UNSW-NB15,ssd_canonical@alpha=5,cuda,8770,35080,26580,6793480,0,96362,96362,0,0,35080,10.5451701650004,0.0,19040,4866240,162.4466475399986,0.3363985269998011,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,10.55023066700005,2335272960,2335277056,4096,18087936,28242432,10154496,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,15.40483889763693,15.430142171411863,0.9801978529624515
numerical_feature_transformer,42,NF-UNSW-NB15,dc_ssd_no_contrast,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.03649427700020169,0.0,19040,4866240,162.4466475399986,0.3363985269998011,37.28159811099977,339674,5310,140320,class-balanced per-domain Fisher bank,37.28175969599988,2335211520.0,2335256576.0,45056.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.041938596999898436,2335272960,2335277056,4096,18087936,18170368,82432,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,4451.291021304541,3881.6644041142918,1.0
numerical_feature_transformer,42,NF-UNSW-NB15,dc_ssd_no_class_balance,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.03666099500014752,0.0,19040,4866240,162.4466475399986,0.3363985269998011,37.39962386299976,339674,5310,140320,empirical-weighted class-conditional per-domain Fisher bank,37.3997908020001,2335252480.0,2335264768.0,12288.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.041951855000206706,2335272960,2335277056,4096,18087936,18170368,82432,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,4431.048517350522,3880.4376858233823,1.0
numerical_feature_transformer,42,NF-UNSW-NB15,dc_ssd,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.03611887199986086,0.0,19040,4866240,162.4466475399986,0.3363985269998011,37.28159811099977,339674,5310,140320,class-balanced per-domain Fisher bank,37.28175969599988,2335211520.0,2335256576.0,45056.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.04132261399990966,2335272960,2335277056,4096,18087936,18170368,82432,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,4497.555946393464,3939.527134787651,1.0
numerical_feature_transformer,42,NF-UNSW-NB15,scrub_r,cuda,8770,35080,26580,6793480,11730,922660,96362,243312,310061,140320,122.5660987440001,121.68812312499995,19040,4866240,162.4466475399986,0.3363985269998011,0.0,0,0,0,none,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,122.57645859100012,2335272960,2335358976,86016,18087936,46583808,28495872,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,1.3253799313568406,1.328081762226346,0.810395705924903
numerical_feature_transformer,42,NF-UNSW-NB15,scrub_r@lr=0.001,cuda,8770,35080,26580,6793480,11730,922660,96362,243312,310061,140320,123.44338101600033,122.55525856700069,19040,4866240,162.4466475399986,0.3363985269998011,0.0,0,0,0,none,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,123.4540522010002,2335354880,2335375360,20480,18087936,46583808,28495872,measured,162.7915591330002,2335371264,2335395840,24576,18087936,60341248,42253312,measured,1.3159607765356232,1.3186408727026078,0.810395705924903
numerical_feature_transformer,42,NF-ToN-IoT,rollback_repair,cuda,8770,35080,26580,6793480,594,151418,0,132702,0,140320,5.126864683999884,5.123374318999595,23700,6056680,203.25345530400136,0.40480119899984857,,0,0,140320,domain update trace; incremental tracing time not separately measured,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,5.169131224000012,2355482624,2356387840,905216,18087936,60339200,42251264,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,39.644786400999145,39.40061060384484,0.9749998348930438
numerical_feature_transformer,42,NF-ToN-IoT,ssd_canonical,cuda,8770,35080,26580,6793480,0,36840,36840,0,0,35080,4.0797423439998965,0.0,23700,6056680,203.25345530400136,0.40480119899984857,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,4.084419652000179,2356383744,2356387840,4096,18087936,28242432,10154496,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,49.8201695513756,49.86434888424423,0.9939174597304133
numerical_feature_transformer,42,NF-ToN-IoT,ssd_canonical@alpha=1,cuda,8770,35080,26580,6793480,0,36840,36840,0,0,35080,4.084863832999872,0.0,23700,6056680,203.25345530400136,0.40480119899984857,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,4.089554586000304,2356383744,2356387840,4096,18087936,28242432,10154496,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,49.75770640431229,49.80173811940536,0.9939174597304133
numerical_feature_transformer,42,NF-ToN-IoT,ssd_canonical@alpha=2,cuda,8770,35080,26580,6793480,0,36840,36840,0,0,35080,4.086308853000446,0.0,23700,6056680,203.25345530400136,0.40480119899984857,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,4.091358668999419,2356383744,2356387840,4096,18087936,28242432,10154496,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,49.74011084716684,49.77977806253027,0.9939174597304133
numerical_feature_transformer,42,NF-ToN-IoT,ssd_canonical@alpha=3,cuda,8770,35080,26580,6793480,0,36840,36840,0,0,35080,4.057304537999698,0.0,23700,6056680,203.25345530400136,0.40480119899984857,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,4.062456947000101,2356383744,2356387840,4096,18087936,28242432,10154496,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,50.09568628639541,50.13392859889803,0.9939174597304133
numerical_feature_transformer,42,NF-ToN-IoT,ssd_canonical@alpha=5,cuda,8770,35080,26580,6793480,0,36840,36840,0,0,35080,4.101891719000378,0.0,23700,6056680,203.25345530400136,0.40480119899984857,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,4.107007534999866,2356383744,2356387840,4096,18087936,28242432,10154496,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,49.55115084157653,49.59010295972271,0.9939174597304133
numerical_feature_transformer,42,NF-ToN-IoT,dc_ssd_no_contrast,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.059817827999722795,0.0,23700,6056680,203.25345530400136,0.40480119899984857,37.28159811099977,339674,5310,140320,class-balanced per-domain Fisher bank,37.28175969599988,2335211520.0,2335256576.0,45056.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.06449745400004758,2356383744,2356387840,4096,18087936,18178560,90624,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,3397.8742141045855,3157.7514132084975,1.0
numerical_feature_transformer,42,NF-ToN-IoT,dc_ssd_no_class_balance,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.05929208700035815,0.0,23700,6056680,203.25345530400136,0.40480119899984857,37.39962386299976,339674,5310,140320,empirical-weighted class-conditional per-domain Fisher bank,37.3997908020001,2335252480.0,2335264768.0,12288.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.06390869799997745,2356383744,2356387840,4096,18087936,18195456,107520,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,3428.0030538100914,3186.842055788278,1.0
numerical_feature_transformer,42,NF-ToN-IoT,dc_ssd,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.059919688000263704,0.0,23700,6056680,203.25345530400136,0.40480119899984857,37.28159811099977,339674,5310,140320,class-balanced per-domain Fisher bank,37.28175969599988,2335211520.0,2335256576.0,45056.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.06457486899944342,2356383744,2356387840,4096,18087936,18182144,94208,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,3392.098024661057,3153.9657714018085,1.0
numerical_feature_transformer,42,NF-ToN-IoT,scrub_r,cuda,8770,35080,26580,6793480,9405,982182,36840,302834,119347,140320,99.86981325400029,99.50638207599968,23700,6056680,203.25345530400136,0.40480119899984857,0.0,0,0,0,none,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,99.88050366600055,2356383744,2356396032,12288,18087936,46583808,28495872,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,2.0351840929857756,2.039105921993151,0.8378349194608268
numerical_feature_transformer,42,NF-ToN-IoT,scrub_r@lr=0.001,cuda,8770,35080,26580,6793480,9405,982182,36840,302834,119347,140320,99.82497016700017,99.45688045099996,23700,6056680,203.25345530400136,0.40480119899984857,0.0,0,0,0,none,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,99.83537915099987,2356391936,2356404224,12288,18087936,46583808,28495872,measured,203.66692651700032,2356400128,2356424704,24576,18087936,60341248,42253312,measured,2.03609833255119,2.0400275758852624,0.8378349194608268
numerical_feature_transformer,42,NF-BoT-IoT,rollback_repair,cuda,8770,35080,26580,6793480,470,119730,0,104839,0,140320,3.9587660710003547,3.9552954339997086,18740,4789140,160.8334585989969,0.29100780699991446,,0,0,140320,domain update trace; incremental tracing time not separately measured,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,3.9934270459998515,2356449280,2356584448,135168,18087936,60339200,42251264,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,40.627169101294065,40.34955008966666,0.9749996867913655
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical,cuda,8770,35080,26580,6793480,0,100217,100217,0,0,35080,10.995869516999846,0.0,18740,4789140,160.8334585989969,0.29100780699991446,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,11.00043310000001,2356580352,2356584448,4096,18087936,28242432,10154496,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,14.626715818184728,14.64787642061115,0.9790741135151614
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical@alpha=1,cuda,8770,35080,26580,6793480,0,100217,100217,0,0,35080,10.943960557000537,0.0,18740,4789140,160.8334585989969,0.29100780699991446,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,10.948628355000437,2356580352,2356584448,4096,18087936,28242432,10154496,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,14.696092676989444,14.71718460042606,0.9790741135151614
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical@alpha=2,cuda,8770,35080,26580,6793480,0,100217,100217,0,0,35080,10.93382547300007,0.0,18740,4789140,160.8334585989969,0.29100780699991446,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,10.938510127999507,2356580352,2356584448,4096,18087936,28242432,10154496,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,14.709715185792767,14.730798137631693,0.9790741135151614
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical@alpha=3,cuda,8770,35080,26580,6793480,0,100217,100217,0,0,35080,11.060881649999828,0.0,18740,4789140,160.8334585989969,0.29100780699991446,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,11.066472038000029,2356580352,2356584448,4096,18087936,28242432,10154496,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,14.540744914217521,14.560465527649864,0.9790741135151614
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical@alpha=5,cuda,8770,35080,26580,6793480,0,100217,100217,0,0,35080,10.96477578699978,0.0,18740,4789140,160.8334585989969,0.29100780699991446,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,10.969822547000149,2356580352,2356584448,4096,18087936,28242432,10154496,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,14.668194017217083,14.688750335898971,0.9790741135151614
numerical_feature_transformer,42,NF-BoT-IoT,dc_ssd_no_contrast,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.05740445900028135,0.0,18740,4789140,160.8334585989969,0.29100780699991446,37.28159811099977,339674,5310,140320,class-balanced per-domain Fisher bank,37.28175969599988,2335211520.0,2335256576.0,45056.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.06275913799981936,2356580352,2356584448,4096,18087936,18170368,82432,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,2801.7589817928365,2567.482437736228,1.0
numerical_feature_transformer,42,NF-BoT-IoT,dc_ssd_no_class_balance,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.03759428299963474,0.0,18740,4789140,160.8334585989969,0.29100780699991446,37.39962386299976,339674,5310,140320,empirical-weighted class-conditional per-domain Fisher bank,37.3997908020001,2335252480.0,2335264768.0,12288.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.04282979700019496,2356580352,2356584448,4096,18087936,18170368,82432,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,4278.136082567648,3762.1701690826853,1.0
numerical_feature_transformer,42,NF-BoT-IoT,dc_ssd,cuda,8770,35080,26580,6793480,0,0,0,0,0,140320,0.058141891000559554,0.0,18740,4789140,160.8334585989969,0.29100780699991446,37.28159811099977,339674,5310,140320,class-balanced per-domain Fisher bank,37.28175969599988,2335211520.0,2335256576.0,45056.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,0.06342354200023692,2356580352,2356584448,4096,18087936,18173440,85504,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,2766.2233861201566,2540.586342866165,1.0
numerical_feature_transformer,42,NF-BoT-IoT,scrub_r,cuda,8770,35080,26580,6793480,11880,918805,100217,239457,330351,140320,125.29527262900046,124.35616484799993,18740,4789140,160.8334585989969,0.29100780699991446,0.0,0,0,0,none,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,125.30578296299973,2356580352,2356592640,12288,18087936,46583808,28495872,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,1.2836354893869386,1.2859181820010643,0.8081482270303227
numerical_feature_transformer,42,NF-BoT-IoT,scrub_r@lr=0.001,cuda,8770,35080,26580,6793480,11880,918805,100217,239457,330351,140320,125.51990593399933,124.57695867800066,18740,4789140,160.8334585989969,0.29100780699991446,0.0,0,0,0,none,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,125.53034870700048,2356588544,2356613120,24576,18087936,46583808,28495872,measured,161.13298462200055,2356609024,2356633600,24576,18087936,60341248,42253312,measured,1.281338265848973,1.2836177568350418,0.8081482270303227
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,rollback_repair,cuda,8770,35080,26580,6793480,458,116710,0,101958,0,140320,3.910846288000357,3.90735213500011,18260,4668380,156.40159175999815,0.3276762499999677,,0,0,140320,domain update trace; incremental tracing time not separately measured,,,,,,,,not_measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,3.9447127510002247,2358362112,2358366208,4096,18087936,60339200,42251264,measured,156.7379007009995,2358394880,2358407168,12288,18087936,60341248,42253312,measured,39.99175120737547,39.73366645296464,0.9749998928964652
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical,cuda,8770,35080,26580,6793480,0,106255,106255,0,0,35080,11.618427752999196,0.0,18260,4668380,156.40159175999815,0.3276762499999677,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,11.623106548000578,2358362112,2358374400,12288,18087936,28242432,10154496,measured,156.7379007009995,2358394880,2358407168,12288,18087936,60341248,42253312,measured,13.461510893298316,13.485026576475954,0.9772394278100754
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,cuda,8770,35080,26580,6793480,0,106255,106255,0,0,35080,11.805383875999723,0.0,18260,4668380,156.40159175999815,0.3276762499999677,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,11.809985849999975,2358370304,2358374400,4096,18087936,28242432,10154496,measured,156.7379007009995,2358394880,2358407168,12288,18087936,60341248,42253312,measured,13.248327492167508,13.271641701501261,0.9772394278100754
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,cuda,8770,35080,26580,6793480,0,106255,106255,0,0,35080,11.734280163000221,0.0,18260,4668380,156.40159175999815,0.3276762499999677,37.36612151899999,339674,5309,35080,full-training Fisher cache,37.371060314999795,2333704192.0,2335215616.0,1511424.0,18087936.0,28242432.0,10154496.0,measured,264.57149509400006,2324881408,2333708288,8826880,18087936,60563968,42476032,measured,11.738872683999944,2358370304,2358374400,4096,18087936,28242432,10154496,measured,156.7379007009995,2358394880,2358407168,12288,18087936,60341248,42253312,measured,13.328605554617113,13.35204026146675,0.9772394278100754
